"datetime","count"
"2011-01-24 17:00:00",150.637795190869
"2011-01-24 18:00:00",149.832142252581
"2011-01-24 19:00:00",95.8604994816145
"2011-01-24 20:00:00",63.4160220270593
"2011-01-24 21:00:00",41.0923385178089
"2011-01-24 22:00:00",30.0547298446791
"2011-01-24 23:00:00",22.703091132592
"2011-01-25 00:00:00",7.80582994623666
"2011-01-25 01:00:00",3.87968687106909
"2011-01-25 02:00:00",2.02203237294926
"2011-01-25 04:00:00",1.53315449854457
"2011-01-25 05:00:00",4.92170984839234
"2011-01-25 06:00:00",30.2793307496898
"2011-01-25 07:00:00",88.3426522997131
"2011-01-25 08:00:00",203.191553435247
"2011-01-25 09:00:00",115.871220568212
"2011-01-25 10:00:00",55.5091765589778
"2011-01-25 11:00:00",55.6234335300584
"2011-01-25 12:00:00",67.3297857940009
"2011-01-25 13:00:00",67.2281864287642
"2011-01-25 14:00:00",72.6062923798167
"2011-01-25 15:00:00",77.5164603112512
"2011-01-25 16:00:00",106.667228483294
"2011-01-25 17:00:00",194.473389411303
"2011-01-25 18:00:00",188.966041461561
"2011-01-25 19:00:00",106.568630305623
"2011-01-25 20:00:00",71.5126593303488
"2011-01-25 21:00:00",48.8533353536137
"2011-01-25 22:00:00",38.9319603460796
"2011-01-25 23:00:00",23.6721220211472
"2011-01-26 00:00:00",8.21482135257194
"2011-01-26 01:00:00",5.52826533108711
"2011-01-26 02:00:00",2.20905658669639
"2011-01-26 05:00:00",3.50094788678946
"2011-01-26 06:00:00",21.2264987564458
"2011-01-26 07:00:00",63.3220313024031
"2011-01-26 08:00:00",143.492419414327
"2011-01-26 09:00:00",70.9715842222805
"2011-01-26 10:00:00",39.7736290271788
"2011-01-26 11:00:00",34.5187447961428
"2011-01-26 12:00:00",34.9978171839365
"2011-01-26 13:00:00",40.3968175240797
"2011-01-26 14:00:00",36.9843754141108
"2011-01-26 15:00:00",31.8397294544579
"2011-01-26 16:00:00",61.3167144578278
"2011-01-26 17:00:00",106.147370021011
"2011-01-27 16:00:00",81.6696345103534
"2011-01-27 17:00:00",174.696837318498
"2011-01-27 18:00:00",156.454684684788
"2011-01-27 19:00:00",103.2847336092
"2011-01-27 20:00:00",76.5661561170321
"2011-01-27 21:00:00",50.5968586450147
"2011-01-27 22:00:00",42.2840319179692
"2011-01-27 23:00:00",30.2315496761458
"2011-01-28 00:00:00",12.3059054406571
"2011-01-28 01:00:00",6.32670192566611
"2011-01-28 02:00:00",2.12660427860249
"2011-01-28 03:00:00",2.11152881938768
"2011-01-28 05:00:00",6.3210280151351
"2011-01-28 06:00:00",27.5988688536659
"2011-01-28 07:00:00",91.4233914631386
"2011-01-28 08:00:00",205.311215490569
"2011-01-28 09:00:00",77.5853210686641
"2011-01-28 10:00:00",45.7485237078072
"2011-01-28 11:00:00",45.3769250467926
"2011-01-28 12:00:00",49.6825443873501
"2011-01-28 13:00:00",53.2113727276953
"2011-01-28 14:00:00",55.5784679836247
"2011-01-28 15:00:00",61.6047393572019
"2011-01-28 16:00:00",86.2338228924879
"2011-01-28 17:00:00",164.514814020045
"2011-01-28 18:00:00",152.929051524451
"2011-01-28 19:00:00",102.658867446925
"2011-01-28 20:00:00",71.4591561132129
"2011-01-28 21:00:00",49.5450379260154
"2011-01-28 22:00:00",41.2275470317567
"2011-01-28 23:00:00",31.3974980359169
"2011-01-29 00:00:00",22.1960382337121
"2011-01-29 01:00:00",19.244612110273
"2011-01-29 02:00:00",14.5028741488402
"2011-01-29 03:00:00",9.3799809394412
"2011-01-29 04:00:00",3.28618856610067
"2011-01-29 06:00:00",3.83861308071329
"2011-01-29 07:00:00",12.6608205497192
"2011-01-29 08:00:00",29.8431182362413
"2011-01-29 09:00:00",46.6627778993414
"2011-01-29 10:00:00",60.6754594455692
"2011-01-29 11:00:00",61.769466527576
"2011-01-29 12:00:00",77.0665834297515
"2011-01-29 13:00:00",84.8195189851648
"2011-01-29 14:00:00",75.6783242006192
"2011-01-29 15:00:00",77.2325349392181
"2011-01-29 16:00:00",81.1804956384311
"2011-01-29 17:00:00",75.0319121350635
"2011-01-29 18:00:00",63.5932882889894
"2011-01-29 19:00:00",50.5304781390086
"2011-01-29 20:00:00",43.0904768347484
"2011-01-29 21:00:00",39.3464731659232
"2011-01-29 22:00:00",33.3015567261352
"2011-01-29 23:00:00",29.6642786667337
"2011-01-30 00:00:00",20.6559184924423
"2011-01-30 01:00:00",21.5479462701465
"2011-01-30 02:00:00",17.4281653398099
"2011-01-30 03:00:00",8.94783269261163
"2011-01-30 04:00:00",4.46600132595764
"2011-01-30 05:00:00",4.3276447342099
"2011-01-30 07:00:00",7.98969583236779
"2011-01-30 08:00:00",19.0786644947812
"2011-01-30 09:00:00",38.6049601048475
"2011-01-30 10:00:00",55.118939744041
"2011-01-30 11:00:00",64.3170857825526
"2011-01-30 12:00:00",98.3632475231221
"2011-01-30 13:00:00",78.3283771887346
"2011-01-30 14:00:00",79.246720669164
"2011-01-30 15:00:00",93.7424832051746
"2011-01-30 16:00:00",88.209507595736
"2011-01-30 17:00:00",76.9635689158684
"2011-01-30 18:00:00",65.6529939208232
"2011-01-30 19:00:00",39.0057049807978
"2011-01-30 20:00:00",37.8206838899642
"2011-01-30 21:00:00",30.6291451262912
"2011-01-30 22:00:00",24.0423079535988
"2011-01-30 23:00:00",16.6664082910997
"2011-01-31 00:00:00",10.023801287856
"2011-01-31 01:00:00",3.8048366132045
"2011-01-31 02:00:00",2.57849673553741
"2011-01-31 03:00:00",2.16760394688973
"2011-01-31 04:00:00",1.68333871071227
"2011-01-31 05:00:00",2.63496038426622
"2011-01-31 06:00:00",24.73050364035
"2011-01-31 07:00:00",78.96276189187
"2011-01-31 08:00:00",189.155708252704
"2011-01-31 09:00:00",105.745427379259
"2011-01-31 10:00:00",43.5494956918547
"2011-01-31 11:00:00",44.6067795961241
"2011-01-31 12:00:00",62.7875253521664
"2011-01-31 13:00:00",65.5827897680276
"2011-01-31 14:00:00",52.2415106331945
"2011-01-31 15:00:00",53.8149882319938
"2011-01-31 16:00:00",76.6413719800576
"2011-01-31 17:00:00",155.40323190983
"2011-01-31 18:00:00",153.815382998032
"2011-01-31 19:00:00",117.89811891943
"2011-01-31 20:00:00",57.2385462961605
"2011-01-31 21:00:00",34.6806513092211
"2011-01-31 22:00:00",31.9883003009507
"2011-01-31 23:00:00",21.6388005900669
"2011-02-20 00:00:00",18.1761296253323
"2011-02-20 01:00:00",15.2246096340286
"2011-02-20 02:00:00",13.1027680340828
"2011-02-20 03:00:00",6.67287912590145
"2011-02-20 04:00:00",2.96818775734195
"2011-02-20 06:00:00",4.42723314477333
"2011-02-20 07:00:00",10.9643121575579
"2011-02-20 08:00:00",24.7863864337988
"2011-02-20 09:00:00",44.6799950053867
"2011-02-20 10:00:00",76.4450384423256
"2011-02-20 11:00:00",90.3791550823265
"2011-02-20 12:00:00",110.349733860205
"2011-02-20 13:00:00",142.558778290785
"2011-02-20 14:00:00",135.462861965811
"2011-02-20 15:00:00",154.592724431729
"2011-02-20 16:00:00",142.654698192054
"2011-02-20 17:00:00",111.549290395746
"2011-02-20 18:00:00",84.9138166095702
"2011-02-20 19:00:00",72.4262943565777
"2011-02-20 20:00:00",64.259082723242
"2011-02-20 21:00:00",51.6817174219442
"2011-02-20 22:00:00",45.1303893326362
"2011-02-20 23:00:00",28.8318131802201
"2011-02-21 00:00:00",16.3544858315145
"2011-02-21 01:00:00",11.8467381061588
"2011-02-21 02:00:00",8.02183398517574
"2011-02-21 03:00:00",4.95164203159043
"2011-02-21 04:00:00",4.25687522560355
"2011-02-21 05:00:00",7.0775342285566
"2011-02-21 06:00:00",15.9001061632048
"2011-02-21 07:00:00",42.4767512048267
"2011-02-21 08:00:00",81.5583606173868
"2011-02-21 09:00:00",87.2896678337181
"2011-02-21 10:00:00",81.9654865907497
"2011-02-21 11:00:00",83.0452954216559
"2011-02-21 12:00:00",91.3044458436337
"2011-02-21 13:00:00",51.778601278493
"2011-02-21 14:00:00",79.2797419716616
"2011-02-21 15:00:00",71.6262994880792
"2011-02-21 16:00:00",58.5400037804051
"2011-02-21 17:00:00",84.4558240901944
"2011-02-21 18:00:00",73.3757755833833
"2011-02-21 19:00:00",55.8336672821406
"2011-02-21 20:00:00",31.7805560372578
"2011-02-21 21:00:00",20.8789423775922
"2011-02-21 22:00:00",17.2524732189482
"2011-02-21 23:00:00",12.8144436864083
"2011-02-22 06:00:00",27.277856226519
"2011-02-22 07:00:00",78.3783995054217
"2011-02-22 08:00:00",187.491885131745
"2011-02-22 09:00:00",102.921721347759
"2011-02-22 10:00:00",46.1056738571014
"2011-02-22 11:00:00",56.0821271798742
"2011-02-22 12:00:00",67.3274924374559
"2011-02-22 13:00:00",76.0978785824322
"2011-02-22 14:00:00",64.787138506649
"2011-02-22 15:00:00",64.5717464871717
"2011-02-22 16:00:00",79.2517814442659
"2011-02-22 17:00:00",169.331430884727
"2011-02-22 18:00:00",161.613824001535
"2011-02-22 19:00:00",101.260071841837
"2011-02-22 20:00:00",65.3423003309105
"2011-02-22 21:00:00",47.0982352612046
"2011-02-22 22:00:00",33.04913840844
"2011-02-22 23:00:00",22.0217966009709
"2011-02-23 00:00:00",9.5954398314103
"2011-02-23 01:00:00",4.99921536377239
"2011-02-23 02:00:00",1.65062498730689
"2011-02-23 03:00:00",1.54994688186751
"2011-02-23 05:00:00",4.94126401120976
"2011-02-23 06:00:00",28.4582378417152
"2011-02-23 07:00:00",78.549806211422
"2011-02-23 08:00:00",179.137766739518
"2011-02-23 09:00:00",118.962708728526
"2011-02-23 10:00:00",58.9384985078499
"2011-02-23 11:00:00",57.8136623005339
"2011-02-23 12:00:00",74.1988927056169
"2011-02-23 13:00:00",77.3847826655186
"2011-02-23 14:00:00",80.306861791298
"2011-02-23 15:00:00",83.2198604488789
"2011-02-23 16:00:00",104.294264146059
"2011-02-23 17:00:00",229.739940789872
"2011-02-23 18:00:00",216.296706392382
"2011-02-23 19:00:00",115.813544883047
"2011-02-23 20:00:00",74.5633137103947
"2011-02-23 21:00:00",57.6560586349397
"2011-02-23 22:00:00",46.2977004588963
"2011-02-23 23:00:00",26.8628099862889
"2011-02-24 00:00:00",11.5510124927063
"2011-02-24 01:00:00",5.76195629467214
"2011-02-24 02:00:00",2.39173390254522
"2011-02-24 03:00:00",1.81901445659507
"2011-02-24 05:00:00",5.94263936373933
"2011-02-24 06:00:00",31.1940376979416
"2011-02-24 07:00:00",95.6601962277462
"2011-02-24 08:00:00",227.522503284922
"2011-02-24 09:00:00",121.050074853974
"2011-02-24 10:00:00",55.9640497157098
"2011-02-24 11:00:00",72.2713557192227
"2011-02-24 12:00:00",96.9508851811972
"2011-02-24 13:00:00",94.3567132958931
"2011-02-24 14:00:00",89.8181759724462
"2011-02-24 15:00:00",35.9510596402681
"2011-02-24 16:00:00",57.0911411012231
"2011-02-24 17:00:00",150.630937200863
"2011-02-24 18:00:00",165.47724900598
"2011-02-24 19:00:00",72.5915694472775
"2011-02-24 20:00:00",85.1987757073444
"2011-02-24 21:00:00",59.1143582912254
"2011-02-24 22:00:00",30.806474749326
"2011-02-24 23:00:00",35.968212702406
"2011-02-25 00:00:00",8.55833714151768
"2011-02-25 01:00:00",8.22487848875613
"2011-02-25 02:00:00",5.0311988852327
"2011-02-25 03:00:00",2.75864928791515
"2011-02-25 05:00:00",7.82350570820501
"2011-02-25 06:00:00",23.4677160022257
"2011-02-25 07:00:00",58.8044720573505
"2011-02-25 08:00:00",148.362301521742
"2011-02-25 09:00:00",50.7290944605964
"2011-02-25 10:00:00",41.7574558901124
"2011-02-25 11:00:00",106.7195022938
"2011-02-25 12:00:00",81.5645891315475
"2011-02-25 13:00:00",73.1964800608372
"2011-02-25 14:00:00",70.5502177881997
"2011-02-25 15:00:00",120.294238500898
"2011-02-25 16:00:00",113.279928801256
"2011-02-25 17:00:00",191.572172830153
"2011-02-25 18:00:00",179.465988287985
"2011-02-25 19:00:00",111.516863200619
"2011-02-25 20:00:00",68.9486583749748
"2011-02-25 21:00:00",51.7118027763746
"2011-02-25 22:00:00",40.2920470163588
"2011-02-25 23:00:00",29.9796962634529
"2011-02-26 00:00:00",26.1014806171038
"2011-02-26 01:00:00",18.3923130649065
"2011-02-26 02:00:00",14.8035889946713
"2011-02-26 03:00:00",9.3708349319181
"2011-02-26 04:00:00",3.4671731096577
"2011-02-26 05:00:00",3.59979614809168
"2011-02-26 06:00:00",4.84304468715937
"2011-02-26 07:00:00",12.4595770816668
"2011-02-26 08:00:00",24.8848540255721
"2011-02-26 09:00:00",58.107728151319
"2011-02-26 10:00:00",81.9057195097804
"2011-02-26 11:00:00",93.334845029917
"2011-02-26 12:00:00",129.353029728426
"2011-02-26 13:00:00",121.659511778007
"2011-02-26 14:00:00",122.508704424169
"2011-02-26 15:00:00",128.108053069165
"2011-02-26 16:00:00",128.854523146926
"2011-02-26 17:00:00",114.561907917007
"2011-02-26 18:00:00",98.9040425364244
"2011-02-26 19:00:00",76.5743875052305
"2011-02-26 20:00:00",55.2755682245948
"2011-02-26 21:00:00",47.1374305035314
"2011-02-26 22:00:00",43.9972072388134
"2011-02-26 23:00:00",39.2292524043944
"2011-02-27 00:00:00",22.5930364915683
"2011-02-27 01:00:00",22.1735017201318
"2011-02-27 02:00:00",20.0179119286953
"2011-02-27 03:00:00",10.2852187398978
"2011-02-27 04:00:00",4.56616617663785
"2011-02-27 06:00:00",4.82222082394109
"2011-02-27 07:00:00",9.92065019184006
"2011-02-27 08:00:00",22.9471440845099
"2011-02-27 09:00:00",49.0602071915272
"2011-02-27 10:00:00",65.1687561118362
"2011-02-27 11:00:00",98.9722069269159
"2011-02-27 12:00:00",149.251975001847
"2011-02-27 13:00:00",164.672025341865
"2011-02-27 14:00:00",169.528309732859
"2011-02-27 15:00:00",212.272009727562
"2011-02-27 16:00:00",222.75988986181
"2011-02-27 17:00:00",122.444847000996
"2011-02-27 18:00:00",111.148162210218
"2011-02-27 19:00:00",86.2279974017773
"2011-02-27 20:00:00",74.5375979345401
"2011-02-27 21:00:00",59.9311116516559
"2011-02-27 22:00:00",47.788234133339
"2011-02-27 23:00:00",36.8946770018647
"2011-02-28 00:00:00",14.2737756981807
"2011-02-28 01:00:00",5.77419776396088
"2011-02-28 03:00:00",2.72882957166062
"2011-02-28 05:00:00",8.92534975629708
"2011-02-28 06:00:00",31.4335232459252
"2011-02-28 07:00:00",100.285500789158
"2011-02-28 08:00:00",203.691875594796
"2011-02-28 09:00:00",119.703723094709
"2011-02-28 10:00:00",90.3663841228303
"2011-02-28 11:00:00",98.4194716294343
"2011-02-28 12:00:00",124.710933734936
"2011-02-28 13:00:00",48.2333193599382
"2011-02-28 14:00:00",37.2260735762878
"2011-02-28 15:00:00",34.8383425466635
"2011-02-28 16:00:00",59.2635391646479
"2011-02-28 17:00:00",106.388966697638
"2011-02-28 18:00:00",139.947361587487
"2011-02-28 19:00:00",89.7206417072226
"2011-02-28 20:00:00",60.7215400082091
"2011-02-28 21:00:00",62.5117316316503
"2011-02-28 22:00:00",28.5431554517948
"2011-02-28 23:00:00",30.4551862936946
"2011-03-20 00:00:00",28.9220101034234
"2011-03-20 01:00:00",25.2803783319854
"2011-03-20 02:00:00",17.7275603962147
"2011-03-20 03:00:00",8.57888442063996
"2011-03-20 04:00:00",1.82492639015048
"2011-03-20 05:00:00",2.13903349483401
"2011-03-20 06:00:00",2.82346681656246
"2011-03-20 07:00:00",11.2960424119551
"2011-03-20 08:00:00",28.3232860516706
"2011-03-20 09:00:00",52.2157592377963
"2011-03-20 10:00:00",98.8199781016065
"2011-03-20 11:00:00",124.80632592355
"2011-03-20 12:00:00",150.88916793835
"2011-03-20 13:00:00",155.300605872709
"2011-03-20 14:00:00",155.050106859099
"2011-03-20 15:00:00",164.25579401427
"2011-03-20 16:00:00",153.521984677529
"2011-03-20 17:00:00",122.460737631637
"2011-03-20 18:00:00",119.709025219829
"2011-03-20 19:00:00",74.8835501916012
"2011-03-20 20:00:00",66.1138425009784
"2011-03-20 21:00:00",51.5742308683327
"2011-03-20 22:00:00",44.4233230126758
"2011-03-20 23:00:00",28.863993586169
"2011-03-21 00:00:00",19.9774854911817
"2011-03-21 01:00:00",9.80057759427128
"2011-03-21 02:00:00",5.04147953723165
"2011-03-21 03:00:00",3.15335816972968
"2011-03-21 05:00:00",13.907755472656
"2011-03-21 06:00:00",45.1002284571663
"2011-03-21 07:00:00",73.1773106994998
"2011-03-21 08:00:00",243.233043998913
"2011-03-21 09:00:00",115.738220755807
"2011-03-21 10:00:00",80.7167402055656
"2011-03-21 11:00:00",91.8984822051701
"2011-03-21 12:00:00",115.684400225869
"2011-03-21 13:00:00",136.206045235602
"2011-03-21 14:00:00",125.025890225709
"2011-03-21 15:00:00",146.326284828293
"2011-03-21 16:00:00",195.100856915138
"2011-03-21 17:00:00",412.334593410905
"2011-03-21 18:00:00",394.413471491108
"2011-03-21 19:00:00",296.871356209191
"2011-03-21 20:00:00",230.259450386678
"2011-03-21 21:00:00",100.456478101854
"2011-03-21 22:00:00",106.100707827558
"2011-03-21 23:00:00",61.8413880215323
"2011-03-22 00:00:00",26.9838582157426
"2011-03-22 01:00:00",9.01300602764203
"2011-03-22 02:00:00",5.64454373672581
"2011-03-22 03:00:00",3.7415364643977
"2011-03-22 04:00:00",3.89769791542197
"2011-03-22 05:00:00",17.1133813280314
"2011-03-22 06:00:00",70.3360877844628
"2011-03-22 07:00:00",184.434886750343
"2011-03-22 08:00:00",333.8635624571
"2011-03-22 09:00:00",124.804369679512
"2011-03-22 10:00:00",92.1969441470845
"2011-03-22 11:00:00",97.0376317949844
"2011-03-22 12:00:00",135.899937569196
"2011-03-22 13:00:00",137.945823943425
"2011-03-22 14:00:00",113.748441265549
"2011-03-22 15:00:00",127.115023716294
"2011-03-22 16:00:00",222.61807276285
"2011-03-22 17:00:00",404.416171670851
"2011-03-22 18:00:00",384.0763507625
"2011-03-22 19:00:00",208.734519501045
"2011-03-22 20:00:00",137.704640178829
"2011-03-22 21:00:00",101.66690609747
"2011-03-22 22:00:00",84.6069036125776
"2011-03-22 23:00:00",58.0891724024124
"2011-03-23 00:00:00",19.2969892864063
"2011-03-23 01:00:00",8.35077598697619
"2011-03-23 02:00:00",4.99901861828626
"2011-03-23 03:00:00",3.44321192929302
"2011-03-23 05:00:00",10.5971817704115
"2011-03-23 06:00:00",58.4248028722275
"2011-03-23 07:00:00",105.028483876028
"2011-03-23 08:00:00",302.148426350811
"2011-03-23 09:00:00",105.860039105172
"2011-03-23 10:00:00",59.7270399592616
"2011-03-23 11:00:00",63.6048832075
"2011-03-23 12:00:00",69.0681824267893
"2011-03-23 13:00:00",55.9686900580484
"2011-03-23 14:00:00",76.1694478464651
"2011-03-23 15:00:00",78.4814683137286
"2011-03-23 16:00:00",131.917283108858
"2011-03-23 17:00:00",349.168054753561
"2011-03-23 18:00:00",195.310481572415
"2011-03-23 19:00:00",127.815465392925
"2011-03-23 20:00:00",49.2532420487776
"2011-03-23 21:00:00",39.5152616009864
"2011-03-23 22:00:00",53.5518835871005
"2011-03-23 23:00:00",39.5323072372088
"2011-03-24 00:00:00",19.86009010081
"2011-03-24 01:00:00",7.12428121775508
"2011-03-24 02:00:00",5.09374810036139
"2011-03-24 03:00:00",3.67705650133203
"2011-03-24 04:00:00",3.41049694381889
"2011-03-24 05:00:00",11.2867467612677
"2011-03-24 06:00:00",40.5837763297126
"2011-03-24 07:00:00",75.9615560770777
"2011-03-24 08:00:00",143.950383201701
"2011-03-24 09:00:00",103.961858172117
"2011-03-24 10:00:00",50.849373341598
"2011-03-24 11:00:00",64.8492756741503
"2011-03-24 12:00:00",78.424558583419
"2011-03-24 13:00:00",95.319135143546
"2011-03-24 14:00:00",81.2219049474076
"2011-03-24 15:00:00",78.4019311009869
"2011-03-24 16:00:00",109.051613014054
"2011-03-24 17:00:00",227.770836194436
"2011-03-24 18:00:00",226.808967533784
"2011-03-24 19:00:00",143.899789152939
"2011-03-24 20:00:00",98.9687838706431
"2011-03-24 21:00:00",74.921072004291
"2011-03-24 22:00:00",62.7460266036297
"2011-03-24 23:00:00",45.5529826209661
"2011-03-25 00:00:00",19.2426513407085
"2011-03-25 01:00:00",8.84704833648954
"2011-03-25 02:00:00",5.1318479822967
"2011-03-25 03:00:00",3.65237222594106
"2011-03-25 04:00:00",2.73935476134579
"2011-03-25 05:00:00",10.8501109425193
"2011-03-25 06:00:00",42.9591378216078
"2011-03-25 07:00:00",117.727843602755
"2011-03-25 08:00:00",261.704640815174
"2011-03-25 09:00:00",136.401775635217
"2011-03-25 10:00:00",78.0684520290636
"2011-03-25 11:00:00",88.5568521938063
"2011-03-25 12:00:00",114.09865227081
"2011-03-25 13:00:00",110.951687150983
"2011-03-25 14:00:00",109.485413975939
"2011-03-25 15:00:00",104.410944089263
"2011-03-25 16:00:00",141.914382325676
"2011-03-25 17:00:00",280.759662750579
"2011-03-25 18:00:00",224.873116464037
"2011-03-25 19:00:00",136.091189048919
"2011-03-25 20:00:00",100.7404307521
"2011-03-25 21:00:00",80.4590283473335
"2011-03-25 22:00:00",60.6665446107513
"2011-03-25 23:00:00",43.5835418416187
"2011-03-26 00:00:00",33.6251686560557
"2011-03-26 01:00:00",26.5000983000425
"2011-03-26 02:00:00",23.3854748313017
"2011-03-26 03:00:00",12.2142463657879
"2011-03-26 04:00:00",4.7681838030735
"2011-03-26 05:00:00",5.00355314473836
"2011-03-26 06:00:00",12.9554285192125
"2011-03-26 07:00:00",21.9559482134105
"2011-03-26 08:00:00",64.3875403726157
"2011-03-26 09:00:00",87.0870454670346
"2011-03-26 10:00:00",107.169551654832
"2011-03-26 11:00:00",117.563411656753
"2011-03-26 12:00:00",131.046574729726
"2011-03-26 13:00:00",170.582356244804
"2011-03-26 14:00:00",168.723968609925
"2011-03-26 15:00:00",171.171640241999
"2011-03-26 16:00:00",176.450417209999
"2011-03-26 17:00:00",159.595606331958
"2011-03-26 18:00:00",142.801870005155
"2011-03-26 19:00:00",81.9913089674182
"2011-03-26 20:00:00",73.736996040524
"2011-03-26 21:00:00",59.7662658263825
"2011-03-26 22:00:00",56.2353744770347
"2011-03-26 23:00:00",45.5589833410165
"2011-03-27 00:00:00",34.5770575652235
"2011-03-27 01:00:00",28.7138195819755
"2011-03-27 02:00:00",24.4263189392415
"2011-03-27 03:00:00",10.1918419929257
"2011-03-27 04:00:00",4.13370258294782
"2011-03-27 06:00:00",10.0519802833512
"2011-03-27 07:00:00",18.1355893949715
"2011-03-27 08:00:00",46.7030110598963
"2011-03-27 09:00:00",71.6770277278402
"2011-03-27 10:00:00",87.6072345123026
"2011-03-27 11:00:00",103.158923256288
"2011-03-27 12:00:00",120.229880271038
"2011-03-27 13:00:00",130.90606393042
"2011-03-27 14:00:00",161.773195056955
"2011-03-27 15:00:00",155.300027828566
"2011-03-27 16:00:00",173.46550635273
"2011-03-27 17:00:00",150.624902757524
"2011-03-27 18:00:00",110.193665059188
